ら戳,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 96/05/14,13.7,13.95,13.65,13.75,0.15,2140
 96/05/15,13.8,14,13.75,13.75,0,2141
 96/05/16,13.9,13.95,13.75,13.75,0,1452
 96/05/17,13.8,13.9,13.7,13.7,-0.05,1366
 96/05/18,13.7,14,13.6,13.75,0.05,2471
 96/05/21,13.9,13.9,13.7,13.75,0,2209
 96/05/22,13.85,14.2,13.75,14.1,0.35,4844
 96/05/23,14.15,14.15,13.7,13.8,-0.3,3862
 96/05/24,13.8,13.9,13.65,13.75,-0.05,2595
 96/05/25,13.75,13.8,13.6,13.65,-0.1,2461
 96/05/28,13.6,14.1,13.45,14,0.35,3786
 96/05/29,14,14,13.7,13.8,-0.2,2736
 96/05/30,13.8,13.85,13.6,13.65,-0.15,1691
 96/05/31,13.75,14.1,13.7,13.7,0.05,4244
 96/06/01,14,14.15,13.9,14,0.3,5590
 96/06/04,14.3,14.6,14.1,14.15,0.15,5846
 96/06/05,14.25,14.3,13.9,13.95,-0.2,2812
 96/06/06,13.95,14.2,13.8,13.8,-0.15,3481
 96/06/07,13.8,14.1,13.8,13.95,0.15,3148
 96/06/08,13.85,14.1,13.8,13.9,-0.05,3335
 96/06/11,14,14.1,13.8,13.8,-0.1,2329
 96/06/12,13.8,13.9,13.65,13.65,-0.15,3009
 96/06/13,14.05,14.3,13.95,14.05,0.4,9787
 96/06/14,14.2,14.25,13.9,13.9,-0.15,4073
 96/06/15,14,14.05,13.8,13.8,-0.1,2956
 96/06/20,13.8,14,13.7,13.8,0,3836
 96/06/21,13.8,14.1,13.8,13.9,0.1,4178
 96/06/22,13.95,14.3,13.95,14.1,0.2,6301
 96/06/23,14.1,14.1,13.9,13.95,-0.15,2375
 96/06/25,13.95,14.9,13.85,14.9,0.95,16273
 96/06/26,15.05,15.9,15.05,15.9,1,26238
 96/06/27,16.1,16.6,15.55,15.7,-0.2,18777
 96/06/28,16,16.2,15.75,15.9,0.2,8221
 96/06/29,15.95,15.95,15.2,15.55,-0.35,10164
 96/07/02,15.35,15.4,14.5,14.7,-0.85,9339
 96/07/03,14.9,15.2,14.8,14.95,0.25,9234
 96/07/04,15,15.05,14.7,14.7,-0.25,6873
 96/07/05,14.8,15.6,14.75,15.3,0.6,10159
 96/07/06,15.8,15.85,15.4,15.5,0.2,8513
 96/07/09,16.1,16.1,15.45,15.5,0,10395
 96/07/10,15.55,16.2,15.55,15.85,0.35,12023
 96/07/11,15.8,16.1,15.6,15.7,-0.15,7331
 96/07/12,15.8,16.25,15.7,15.85,0.15,10392
 96/07/13,16.05,16.1,15.65,15.8,-0.05,9901
 96/07/16,16,16,15.2,15.35,-0.45,7092
 96/07/17,15.3,15.6,15.25,15.35,0,5478
 96/07/18,15.65,16.4,15.5,16.4,1.05,13023
 96/07/19,17.5,17.5,17.5,17.5,1.1,6975
 96/07/20,18.7,18.7,18.7,18.7,1.2,6362
 96/07/23,20,20,19.2,20,1.3,38959
 96/07/24,20.1,21.3,19.5,20.6,0.6,40605
 96/07/25,20.4,22,20.2,22,1.4,28908
 96/07/26,23.45,23.5,22.6,23.5,1.5,34700
 96/07/27,22.9,24.95,22,22.5,-1,51084
 96/07/30,22,22.6,20.95,21.1,-1.4,25828
 96/07/31,20.8,21.85,20.4,21.45,0.35,27990
 96/08/01,21.45,22.45,21,21,-0.45,24752
 96/08/02,22,22.2,20.05,22,1,24363
 96/08/03,22.4,22.6,21.5,21.55,-0.45,18488
 96/08/06,21.05,22.05,21.05,21.65,0.1,12646
 96/08/07,21.95,22.2,20.8,20.8,-0.85,12388
 96/08/08,20.95,21.4,20.7,21.15,0.35,10702
 96/08/09,21.35,21.6,20.85,21.15,0,14223
 96/08/10,20.2,20.85,20.2,20.2,-0.95,10353
 96/08/13,20.5,21.05,20.2,20.7,0.5,9036
 96/08/14,20.55,21.35,20.4,20.7,0,10298
 96/08/15,20.5,20.9,19.35,19.55,-1.15,10638
 96/08/16,18.7,19.35,18.2,18.2,-1.35,10266
 96/08/17,17.8,18.5,16.95,16.95,-1.25,13751
 96/08/20,17.9,18.1,17.3,18.1,1.15,8164
 96/08/21,18.3,18.95,18.15,18.35,0.25,11148
 96/08/22,18.6,19.5,18.25,19.5,1.15,7947
 96/08/23,20.85,20.85,20.8,20.85,1.35,4654
 96/08/24,21.6,22.2,21.1,21.5,0.65,26103
 96/08/27,22.1,22.15,20.8,21,-0.5,14480
 96/08/28,20.9,21.5,20.7,21.2,0.2,9775
 96/08/29,20.25,20.75,20,20.5,-0.7,10226
 96/08/30,20.8,21.2,20.2,20.2,-0.3,9045
 96/08/31,20.2,20.7,20.2,20.5,0.3,6886
 96/09/03,20.5,20.75,20.2,20.25,-0.25,6423
 96/09/04,20.25,20.4,19,19.2,-1.05,11123
 96/09/05,19.3,19.65,19,19.05,-0.15,5807
 96/09/06,19,20.35,18.65,20.35,1.3,7602
 96/09/07,20.5,21.2,20.4,20.55,0.2,12919
 96/09/10,20,20.8,19.75,20.55,0,6288
 96/09/11,20.9,21,20.5,20.8,0.25,8828
 96/09/12,21,21.45,20.65,21.1,0.3,14348
 96/09/13,20.85,21.4,20.55,20.55,X0.00,15352
 96/09/14,20.8,20.8,20.3,20.3,-0.25,7622
 96/09/17,20.3,20.6,20.05,20.1,-0.2,5428
 96/09/19,20.5,20.75,19.6,19.6,-0.5,7140
 96/09/20,19.7,20.25,19,19.35,-0.25,8627
 96/09/21,19.4,19.9,19.4,19.8,0.45,4970
 96/09/26,19.9,20.15,19.8,19.9,0.1,4502
 96/09/27,20,21.2,20,20.95,1.05,13454
 96/09/28,20.95,21,20.2,20.2,-0.75,7109
 96/09/29,20.3,21.25,20.3,21,0.8,11055
 96/10/01,21.55,21.8,21,21,0,11402
 96/10/02,21.4,21.7,21.05,21.3,0.3,11491
 96/10/03,21.3,21.6,20.9,21,-0.3,9655
 96/10/04,21,22.1,20.95,21.9,0.9,16362
 96/10/05,22.2,23,21.95,21.95,0.05,26357
 96/10/08,22.35,22.7,21.55,21.65,-0.3,12070
 96/10/09,21.85,22.15,21.6,21.8,0.15,8821
 96/10/11,22.2,22.4,21.8,21.8,0,8604
 96/10/12,21.55,21.85,21,21,-0.8,8300
 96/10/15,21.1,21.3,20.6,20.9,-0.1,5554
 96/10/16,20.5,21.7,20.5,21.6,0.7,8341
 96/10/17,21.7,21.9,21.2,21.25,-0.35,8134
 96/10/18,21.25,21.55,21,21.25,0,9394
 96/10/19,21,21,20.55,20.6,-0.65,9052
 96/10/22,19.25,19.8,19.25,19.6,-1,10572
 96/10/23,19.8,20.2,19.7,19.9,0.3,6614
 96/10/24,20.1,20.3,19.7,19.7,-0.2,9375
 96/10/25,20,20.3,19.9,20,0.3,6846
 96/10/26,20,21.4,19.95,21.3,1.3,19184
 96/10/29,21.7,21.75,21.1,21.35,0.05,12327
 96/10/30,21.4,21.75,21.2,21.55,0.2,12863
 96/10/31,21.55,21.75,21,21,-0.55,9069
 96/11/01,21,21,19.6,19.7,-1.3,16959
 96/11/02,19.05,19.65,18.9,19.3,-0.4,9682
 96/11/05,19.3,19.65,19.2,19.5,0.2,5374
 96/11/06,19.6,19.9,19.3,19.5,0,5637
 96/11/07,19.9,20.2,19.55,19.55,0.05,6485
 96/11/08,18.75,19,18.2,18.3,-1.25,10310
 96/11/09,18.3,18.5,17.05,17.6,-0.7,8083
 96/11/12,17,17.1,16.4,16.4,-1.2,8487
 96/11/13,16.4,16.9,16.4,16.75,0.35,6514
 96/11/14,17.4,17.85,17.15,17.5,0.75,5819
 96/11/15,17.45,17.7,17.2,17.2,-0.3,4472
 96/11/16,16.8,17.05,16.6,16.6,-0.6,4675
 96/11/19,16.8,17.05,16.6,16.6,0,3370
 96/11/20,16.05,16.7,15.7,16.7,0.1,8032
 96/11/21,16.55,16.9,16.05,16.05,-0.65,5410
 96/11/22,16.05,17.1,16.05,16.8,0.75,8536
 96/11/23,16.85,16.9,16.2,16.2,-0.6,4583
 96/11/26,16.5,16.6,16.2,16.3,0.1,3379
 96/11/27,15.9,16,15.3,15.6,-0.7,5096
 96/11/28,15.8,16.1,15.35,15.35,-0.25,4763
 96/11/29,16.1,16.1,15.7,15.75,0.4,3577
 96/11/30,15.85,16.3,15.85,16.3,0.55,3662
 96/12/03,16.3,16.4,16,16,-0.3,2684
 96/12/04,16.05,16.45,16.05,16.25,0.25,3246
 96/12/05,16.4,17.3,16.3,17.3,1.05,9789
