ら戳,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 96/10/16,587,618,585,615,25,10345
 96/10/17,615,619,605,609,-6,5234
 96/10/18,614,623,611,611,2,4689
 96/10/19,617,633,617,627,16,6468
 96/10/22,607,631,607,627,0,6446
 96/10/23,645,670,639,670,43,10221
 96/10/24,680,691,656,656,-14,8742
 96/10/25,670,675,654,665,9,6264
 96/10/26,675,689,662,689,24,7360
 96/10/29,701,703,681,681,-8,6026
 96/10/30,698,698,681,687,6,4554
 96/10/31,691,692,658,661,-26,8896
 96/11/01,665,675,652,661,0,6934
 96/11/02,630,633,615,615,-46,9127
 96/11/05,614,630,595,630,15,7718
 96/11/06,640,640,622,622,-8,5971
 96/11/07,645,653,628,628,6,7305
 96/11/08,603,613,585,595,-33,7443
 96/11/09,600,628,596,628,33,6884
 96/11/12,624,630,612,615,-13,6142
 96/11/13,622,622,594,600,-15,6038
 96/11/14,616,642,616,642,42,7093
 96/11/15,640,644,634,635,-7,3479
 96/11/16,623,628,617,622,-13,3913
 96/11/19,627,636,622,628,6,2919
 96/11/20,618,642,605,642,14,5573
 96/11/21,638,641,600,600,-42,7483
 96/11/22,596,605,580,597,-3,8785
 96/11/23,603,604,562,567,-30,7246
 96/11/26,582,586,572,575,8,5709
 96/11/27,549,595,549,595,20,6891
 96/11/28,600,604,580,580,-15,5168
 96/11/29,608,608,584,585,5,5226
 96/11/30,595,602,590,599,14,3536
 96/12/03,604,607,588,590,-9,3448
 96/12/04,590,620,590,620,30,6065
 96/12/05,618,638,615,633,13,5385
 96/12/06,640,643,629,636,3,5778
 96/12/07,640,643,625,625,-11,5926
 96/12/10,616,621,612,614,-11,3485
 96/12/11,619,620,596,604,-10,5268
 96/12/12,599,611,595,611,7,4502
 96/12/13,606,608,573,576,-35,6656
 96/12/14,582,586,556,578,2,7188
 96/12/17,573,577,538,538,-40,8778
 96/12/18,512,532,501,501,-37,12240
 96/12/19,505,536,503,536,35,6175
 96/12/20,547,547,522,525,-11,6100
 96/12/21,531,541,518,540,15,5574
 96/12/24,530,538,517,538,-2,8511
 96/12/25,545,556,538,541,3,4746
 96/12/26,553,554,545,550,9,3326
 96/12/27,550,567,550,561,11,3659
 96/12/28,568,595,565,580,19,6128
 96/12/31,585,599,585,599,19,3174
 97/01/02,599,604,575,579,-20,4556
 97/01/03,553,559,539,539,-40,8797
 97/01/04,531,542,525,532,-7,6703
 97/01/07,500,507,495,503,-29,7096
 97/01/08,516,538,513,538,35,4539
 97/01/09,535,551,530,549,11,6590
 97/01/10,560,561,551,556,7,4782
 97/01/11,568,576,563,568,12,5031
 97/01/14,575,580,555,557,-11,4948
 97/01/15,570,585,566,575,18,5381
 97/01/16,550,560,542,546,-29,4684
 97/01/17,560,565,548,554,8,4244
 97/01/18,539,580,535,580,26,4646
 97/01/21,585,594,583,593,13,5412
 97/01/22,552,578,552,552,-41,7797
 97/01/23,570,570,538,541,-11,7494
 97/01/24,562,570,548,556,15,7213
 97/01/25,575,594,570,594,38,7218
 97/01/28,586,590,569,570,-24,4540
 97/01/29,581,583,569,576,6,3515
 97/01/30,580,582,566,570,-6,3964
 97/01/31,576,594,571,594,24,7148
 97/02/01,600,605,585,599,5,5702
 97/02/12,599,614,599,608,9,5973
 97/02/13,621,635,616,632,24,6320
 97/02/14,644,650,635,638,6,5065
 97/02/15,632,638,625,638,0,3367
 97/02/18,640,649,640,644,6,3507
 97/02/19,649,651,639,641,-3,3187
 97/02/20,641,655,636,647,6,5166
 97/02/21,650,680,650,680,33,6615
 97/02/22,679,679,667,678,-2,3801
 97/02/25,684,692,679,685,7,3392
 97/02/26,690,692,678,683,-2,3050
 97/02/27,685,688,655,666,-17,5306
 97/02/29,661,664,650,658,-8,4453
 97/03/03,643,649,630,636,-22,4458
 97/03/04,640,658,640,658,22,3888
 97/03/05,663,665,655,665,7,3405
 97/03/06,670,690,669,690,25,4699
 97/03/07,675,686,670,676,-14,3491
 97/03/10,676,682,660,661,-15,3531
 97/03/11,651,668,651,665,4,3715
 97/03/12,688,688,665,665,0,3237
 97/03/13,665,672,648,651,-14,4012
 97/03/14,658,661,643,647,-4,2949
 97/03/17,635,638,610,625,-22,5024
 97/03/18,629,634,625,628,3,2293
 97/03/19,648,653,639,641,13,2722
 97/03/20,635,636,612,635,-6,6160
 97/03/21,645,657,645,656,21,3434
 97/03/24,678,687,655,655,-1,4998
 97/03/25,670,685,660,684,29,5642
 97/03/26,688,688,674,676,-8,2893
 97/03/27,661,665,651,660,-16,4100
 97/03/28,660,682,657,678,18,3567
 97/03/31,677,683,676,683,5,2681
 97/04/01,687,693,666,666,-17,4032
 97/04/02,679,684,678,681,15,2794
 97/04/03,680,682,669,677,-4,2821
 97/04/07,682,687,677,687,10,2985
 97/04/08,700,730,700,722,35,5954
 97/04/09,725,748,719,746,24,4253
 97/04/10,746,753,741,750,4,2631
 97/04/11,750,802,750,799,49,6344
 97/04/14,800,802,787,802,3,4085
 97/04/15,803,810,794,796,-6,2579
 97/04/16,805,823,802,807,11,4359
 97/04/17,822,822,769,786,-21,5387
 97/04/18,762,773,745,756,-30,5955
 97/04/21,772,783,764,783,27,4669
 97/04/22,780,783,769,775,-8,3504
 97/04/23,765,795,760,785,10,4377
 97/04/24,789,800,784,793,8,3551
 97/04/25,800,810,780,780,-13,4922
 97/04/28,780,796,780,795,15,3705
 97/04/29,799,799,782,784,-11,3824
 97/04/30,790,792,783,785,1,1882
 97/05/02,797,803,793,803,18,3353
 97/05/05,814,832,813,818,15,4876
 97/05/06,818,833,812,830,12,3265
 97/05/07,850,850,828,832,2,3637
 97/05/08,821,827,811,817,-15,3723
 97/05/09,816,825,815,824,7,2190
 97/05/12,827,847,818,845,21,3206
 97/05/13,846,858,843,847,2,3533
 97/05/14,847,856,829,830,-17,3544
 97/05/15,839,853,835,846,16,3406
 97/05/16,852,886,852,884,38,4963
 97/05/19,881,888,872,887,3,3078
 97/05/20,866,884,865,865,-22,3605
 97/05/21,863,865,847,848,-17,4184
 97/05/22,842,853,839,846,-2,3132
 97/05/23,844,855,830,830,-16,2958
 97/05/26,811,811,772,772,-58,4828
 97/05/27,760,765,745,763,-9,6007
 97/05/28,753,778,753,770,7,4841
 97/05/29,784,807,781,807,37,5615
 97/05/30,817,821,808,809,2,4238
 97/06/02,803,845,803,845,36,4787
 97/06/03,835,842,822,825,-20,3342
 97/06/04,825,830,812,830,5,3088
 97/06/05,830,856,824,854,24,3358
 97/06/06,858,858,839,841,-13,3006
 97/06/09,812,829,811,822,-19,2598
 97/06/10,800,800,765,765,-57,7690
 97/06/11,740,756,738,744,-21,8296
 97/06/12,724,732,698,716,-28,6828
 97/06/13,720,735,713,720,4,5265
 97/06/16,738,743,671,693,-27,6411
 97/06/17,705,725,694,725,32,4660
 97/06/18,723,747,714,747,22,4478
 97/06/19,720,734,719,724,-23,3382
 97/06/20,734,741,696,705,-19,4862
 97/06/23,694,732,694,725,20,4213
 97/06/24,728,736,702,704,-21,3818
 97/06/25,695,704,660,680,-24,6944
 97/06/26,665,672,653,663,-17,6852
 97/06/27,645,665,640,665,2,4889
 97/06/30,670,683,668,680,15,3425
 97/07/01,690,706,681,700,20,4395
 97/07/02,718,723,704,710,10,3556
 97/07/03,706,720,687,720,10,3499
 97/07/04,718,718,670,670,-50,4557
 97/07/07,665,665,645,652,-18,5464
 97/07/08,641,649,630,633,-19,3882
 97/07/09,641,656,638,638,5,4055
 97/07/10,628,652,628,645,7,3071
 97/07/11,650,690,648,687,42,3737
 97/07/14,699,712,685,685,-2,5847
 97/07/15,504,507,485,485,X0.00,10721
 97/07/16,487,497,452,458,-27,9612
 97/07/17,477,490,470,490,32,6816
 97/07/18,504,504,473,484,-6,8062
 97/07/21,496,510,491,499,15,7145
 97/07/22,493,497,486,490.5,-8.5,4622
 97/07/23,495.5,498,475,492.5,2,10522
 97/07/24,493,526,490,526,33.5,10465
 97/07/25,520,525,511,515,-11,6345
 97/07/29,501,502,489,495,-20,5991
 97/07/30,508,510,490,491,-4,7144
 97/07/31,495.5,502,480,486,-5,6296
 97/08/01,484,504,484,501,15,6710
 97/08/04,500,507,495,505,4,3580
 97/08/05,510,518,500,500,-5,7261
 97/08/06,513,535,512,535,35,8628
 97/08/07,535,539,526,536,1,5274
 97/08/08,536,572,536,569,33,8580
 97/08/11,578,599,575,584,15,8002
 97/08/12,587,593,575,583,-1,5826
 97/08/13,580,584,568,581,-2,4768
 97/08/14,583,593,573,582,1,6233
 97/08/15,590,597,580,585,3,6250
 97/08/18,590,592,570,570,-15,4606
 97/08/19,558,569,541,546,-24,7921
 97/08/20,549,568,543,565,19,7567
 97/08/21,563,564,550,550,-15,4220
 97/08/22,558,567,550,564,14,5149
 97/08/25,571,578,567,575,11,3765
 97/08/26,569,590,566,590,15,5383
 97/08/27,590,608,588,608,18,7533
 97/08/28,608,615,600,600,-8,5353
 97/08/29,606,613,591,591,-9,5733
 97/09/01,591,591,553,567,-24,6746
 97/09/02,574,580,560,566,-1,5869
